Location,Date,Type,Longitude,Latitude
Watsonville,05/09/2018,mulch,-121.7895159026209,36.87317704159037
Watsonville,05/09/2018,mulch,-121.7903657120868,36.87269854625173
Watsonville,05/09/2018,mulch,-121.7911166848804,36.87215230163159
Watsonville,05/09/2018,mulch,-121.7920981384727,36.871908561194
Watsonville,05/09/2018,mulch,-121.7895870640938,36.87439538124755
Watsonville,05/09/2018,mulch,-121.7907310683869,36.87469533850137
Watsonville,05/09/2018,mulch,-121.7928023011965,36.8741838802957
Watsonville,05/09/2018,mulch,-121.7920636891624,36.87629938767344
Watsonville,05/09/2018,mulch,-121.7905264751315,36.86901968240383
Watsonville,05/09/2018,mulch,-121.7915934495165,36.86925095030661
Watsonville,05/09/2018,mulch,-121.7910545508682,36.86610083939512
Watsonville,05/09/2018,mulch,-121.7931481531543,36.86516381876286
Watsonville,05/09/2018,mulch,-121.7927112679202,36.86855874871668
Watsonville,05/09/2018,mulch,-121.790195594061,36.87415665770731
Watsonville,05/09/2018,mulch,-121.7920448276003,36.87239356540202
Watsonville,05/09/2018,mulch,-121.7913802520184,36.87302254112885
Watsonville,05/09/2018,mulch,-121.7907927625491,36.87349703696771
Watsonville,05/09/2018,mulch,-121.7904038630861,36.87545536224327
Watsonville,05/09/2018,mulch,-121.7914179836854,36.87456641988
Watsonville,05/09/2018,mulch,-121.7919764252776,36.8734359681627
Watsonville,05/09/2018,mulch,-121.7921830071765,36.87382292262227
Watsonville,05/09/2018,mulch,-121.7907601717558,36.87590784723447
Watsonville,05/09/2018,mulch,-121.7918564094883,36.8754676853354
Watsonville,05/09/2018,mulch,-121.7922316644118,36.87458853958575
Watsonville,05/09/2018,mulch,-121.7934073827178,36.87385270413248
Watsonville,05/09/2018,mulch,-121.7943508438754,36.87405212283547
Watsonville,05/09/2018,mulch,-121.7939577571222,36.8747588257167
Watsonville,05/09/2018,mulch,-121.7932102793036,36.87521129976607
Watsonville,05/09/2018,mulch,-121.7927831253342,36.87600610538804
Watsonville,05/09/2018,mulch,-121.7915237385293,36.86825354398911
Watsonville,05/09/2018,mulch,-121.7916127982853,36.86858104930443
Watsonville,05/09/2018,mulch,-121.7910483005295,36.86873941245759
Watsonville,05/09/2018,mulch,-121.790594666746,36.86930633280573
Watsonville,05/09/2018,mulch,-121.7907760968858,36.86962285487783
Watsonville,05/09/2018,mulch,-121.7911525630109,36.86981285539554
Watsonville,05/09/2018,mulch,-121.7922787681906,36.86910140811008
Watsonville,05/09/2018,mulch,-121.7920010421506,36.86876030433928
Watsonville,05/09/2018,mulch,-121.7928009341253,36.86886455772444
Watsonville,05/09/2018,mulch,-121.7934657705314,36.86819535036891
Watsonville,05/09/2018,mulch,-121.7941944353884,36.86833358526818
Watsonville,05/09/2018,mulch,-121.7932513709516,36.86855793783285
Watsonville,05/09/2018,mulch,-121.7915757522265,36.86607167240099
Watsonville,05/09/2018,mulch,-121.7921272229938,36.86591000349184
Watsonville,05/09/2018,mulch,-121.7930351078634,36.86601874201061
Watsonville,05/09/2018,mulch,-121.7939759810887,36.86627786075013
Watsonville,05/09/2018,mulch,-121.7917607736405,36.86438488582444
Watsonville,05/09/2018,mulch,-121.7922979499795,36.8645571589602
Watsonville,05/09/2018,mulch,-121.7931494502222,36.86453806542334
Watsonville,05/09/2018,mulch,-121.7917591487425,36.86517110695715
Watsonville,05/09/2018,mulch,-121.6628368222698,36.89288154227096
Watsonville,05/09/2018,mulch,-121.6627469123976,36.89316905577813
Watsonville,05/09/2018,mulch,-121.6629841860986,36.89302801713829
Watsonville,05/09/2018,mulch,-121.6630516661739,36.89322196926121
Watsonville,05/09/2018,mulch,-121.6632883386184,36.89291873611694
Watsonville,05/09/2018,mulch,-121.6632462308962,36.89333147992053
Watsonville,05/09/2018,mulch,-121.6633097317462,36.89305010625247
Watsonville,05/09/2018,mulch,-121.6635180739008,36.893373683087
Watsonville,05/09/2018,mulch,-121.6635212954599,36.89310979486227
Watsonville,05/09/2018,mulch,-121.6637555418372,36.89342553702201
Watsonville,05/09/2018,mulch,-121.6637232054363,36.89312497476995
Watsonville,05/09/2018,mulch,-121.6639185569381,36.89318304690939
Watsonville,05/09/2018,mulch,-121.6639453727372,36.89349316352986
Watsonville,05/09/2018,mulch,-121.664152057173,36.89320856420447
Watsonville,05/09/2018,mulch,-121.6642437022087,36.89334548320936
Watsonville,05/09/2018,mulch,-121.6642192946803,36.89349580447797
Watsonville,05/09/2018,mulch,-121.6645823844738,36.89317077118586
Watsonville,05/09/2018,mulch,-121.6645365226502,36.89351447266573
Watsonville,05/09/2018,mulch,-121.6646730827594,36.89329357225247
Watsonville,05/09/2018,mulch,-121.6648119613771,36.89358880069551
Watsonville,05/09/2018,mulch,-121.6650834896316,36.89327551169275
Watsonville,05/09/2018,mulch,-121.6651076615101,36.89342473034839
Watsonville,05/09/2018,mulch,-121.6651504701946,36.8936251095213
Watsonville,05/09/2018,mulch,-121.6654028575652,36.89331107839185
Watsonville,05/09/2018,mulch,-121.6654405052766,36.89371210805356
Watsonville,05/09/2018,mulch,-121.6654341689969,36.8934396364662
Watsonville,05/09/2018,mulch,-121.6657005278496,36.89373215950967
Watsonville,05/09/2018,mulch,-121.6657033841134,36.89345267077648
Watsonville,05/09/2018,mulch,-121.6659278654424,36.89385737404562
Watsonville,05/09/2018,mulch,-121.6659812959833,36.89346645524813
Watsonville,05/09/2018,mulch,-121.666144006465,36.89362982875785
Watsonville,05/09/2018,mulch,-121.666194573097,36.89381466556022
Watsonville,05/09/2018,mulch,-121.6664034331865,36.89348835724202
Watsonville,05/09/2018,mulch,-121.6664745697814,36.89390814836701
Watsonville,05/09/2018,mulch,-121.6666459413201,36.89359646835072
Watsonville,05/09/2018,mulch,-121.6667735586488,36.89396545121734
Watsonville,05/09/2018,mulch,-121.6669695222831,36.89361700361365
Watsonville,05/09/2018,mulch,-121.6671578322334,36.89378800647332
Watsonville,05/09/2018,mulch,-121.6672321527471,36.89405368628387
Watsonville,05/09/2018,mulch,-121.667501478238,36.89369265363619
Watsonville,05/09/2018,mulch,-121.6675664445901,36.89405788263602
Watsonville,05/09/2018,mulch,-121.6676944853432,36.89376028795941
Watsonville,05/09/2018,mulch,-121.667823688167,36.89418283407482
Watsonville,05/09/2018,mulch,-121.6680129308865,36.89389075203339
Watsonville,05/09/2018,mulch,-121.6682005017167,36.89404445139886
Watsonville,05/09/2018,mulch,-121.6684033977058,36.89428731038524
Watsonville,05/09/2018,mulch,-121.6687527279076,36.89396879450197
Watsonville,05/09/2018,mulch,-121.6687120584454,36.8941877576349
Watsonville,09/26/2020,mulch,-121.6845594307609,36.90705706840976
Watsonville,09/26/2020,mulch,-121.6872619459653,36.90698100474018
Watsonville,09/26/2020,mulch,-121.6871947343779,36.90779195716877
Watsonville,09/26/2020,mulch,-121.6867924411936,36.9073108116802
Watsonville,09/26/2020,mulch,-121.6860785308206,36.90755289142433
Watsonville,09/26/2020,mulch,-121.6859029680665,36.90715183516028
Watsonville,09/26/2020,mulch,-121.6872588528484,36.90653255082282
Watsonville,09/26/2020,mulch,-121.6863634443099,36.90682447817048
Watsonville,09/26/2020,mulch,-121.6863860123706,36.9063510175941
Watsonville,09/26/2020,mulch,-121.6854408447256,36.9066250117955
Watsonville,09/26/2020,mulch,-121.6855909114275,36.90619178706027
Watsonville,09/26/2020,mulch,-121.6846150301554,36.90653777919543
Watsonville,09/26/2020,mulch,-121.6846888954552,36.90610046901281
Watsonville,09/26/2020,mulch,-121.6876216593755,36.90614428911222
Watsonville,09/26/2020,mulch,-121.6875115420268,36.90571523629053
Watsonville,09/26/2020,mulch,-121.6868821272518,36.9059798588371
Watsonville,09/26/2020,mulch,-121.6866040355886,36.90557302055901
Watsonville,09/26/2020,mulch,-121.6859572631298,36.90577856590581
Watsonville,09/26/2020,mulch,-121.6857313433103,36.90539048223409
Watsonville,09/26/2020,mulch,-121.6849481322017,36.9055871299653
Watsonville,09/26/2020,mulch,-121.6880604110547,36.90536323899102
Watsonville,09/26/2020,mulch,-121.68757199433,36.9050113124128
Watsonville,09/26/2020,mulch,-121.6870018758856,36.90512068074751
Watsonville,09/26/2020,mulch,-121.6866339649128,36.90469972344795
Watsonville,09/26/2020,mulch,-121.6860160865394,36.90500068801342
Watsonville,09/26/2020,mulch,-121.6860714258267,36.90446483327194
Watsonville,09/26/2020,mulch,-121.6853130163976,36.90473397339935
Watsonville,09/26/2020,mulch,-121.6862431297039,36.90425437564515
Watsonville,09/26/2020,mulch,-121.6856908178564,36.90412283977003
Watsonville,09/26/2020,mulch,-121.6896652184057,36.90856585055158
Watsonville,09/26/2020,mulch,-121.6892916525818,36.90819102359008
Watsonville,09/26/2020,mulch,-121.6896740971822,36.908051571196
Watsonville,09/26/2020,mulch,-121.6886810397707,36.90819704509455
Watsonville,09/26/2020,mulch,-121.6889788853706,36.9077674288549
Watsonville,09/26/2020,mulch,-121.6881866564044,36.90789039110283
Watsonville,09/26/2020,mulch,-121.6882789962014,36.90757161121855
Watsonville,09/26/2020,mulch,-121.6895405144297,36.90768071850466
Watsonville,09/26/2020,mulch,-121.6886545524111,36.90747540792285
Watsonville,09/26/2020,mulch,-121.6898773451569,36.90748149734191
Watsonville,09/26/2020,mulch,-121.6904343144874,36.90617338920855
Watsonville,09/26/2020,mulch,-121.688686083627,36.90531329042204
Watsonville,09/26/2020,mulch,-121.6901789008241,36.90694745870856
Watsonville,09/26/2020,mulch,-121.6894660395638,36.90683716052847
Watsonville,09/26/2020,mulch,-121.6888396153057,36.90670286677091
Watsonville,09/26/2020,mulch,-121.6886227159878,36.90611083390284
Watsonville,09/26/2020,mulch,-121.6896017082155,36.90648578539397
Watsonville,09/26/2020,mulch,-121.6891272853431,36.90613480199759
Watsonville,09/26/2020,mulch,-121.6896074590595,36.90611594560492
Watsonville,09/26/2020,mulch,-121.689373488135,36.90555238373643
Watsonville,09/26/2020,mulch,-121.6898931531951,36.90582217194921
Watsonville,09/26/2020,mulch,-121.696783891433,36.90396255416979
Watsonville,09/26/2020,mulch,-121.6772871476409,36.91467526774529
Watsonville,09/26/2020,mulch,-121.6768610719413,36.91456090362492
Watsonville,09/26/2020,mulch,-121.6769876373984,36.91502159890214
Watsonville,09/26/2020,mulch,-121.6763248325966,36.91492916016541
Watsonville,09/26/2020,mulch,-121.6764071023103,36.9153047162129
Watsonville,09/26/2020,mulch,-121.6758272570695,36.91473160221918
Watsonville,09/26/2020,mulch,-121.6762067131651,36.91570986076162
Watsonville,09/26/2020,mulch,-121.6757411013909,36.91528289465661
Watsonville,09/26/2020,mulch,-121.6752002234524,36.91486562763376
Watsonville,09/26/2020,mulch,-121.6757957292697,36.91616229938104
Watsonville,09/26/2020,mulch,-121.675115397944,36.91576434138711
Watsonville,09/26/2020,mulch,-121.6751229421731,36.91644567311933
Watsonville,09/26/2020,mulch,-121.6742522037878,36.91584233331585
Watsonville,09/26/2020,mulch,-121.6747355165565,36.91528969990311
Watsonville,09/26/2020,mulch,-121.6743192453654,36.91463914466123
Watsonville,09/26/2020,mulch,-121.6739616105718,36.91556219995267
Watsonville,09/26/2020,mulch,-121.6735144158802,36.91526537300507
Watsonville,09/26/2020,mulch,-121.6734349599661,36.91480052797079
Watsonville,09/26/2020,mulch,-121.672601891297,36.91520687778387
Watsonville,09/26/2020,mulch,-121.6736498381622,36.91453465709798
Watsonville,09/26/2020,mulch,-121.6912513447193,36.93149456445499
Watsonville,09/26/2020,mulch,-121.6908999806175,36.93194884709425
Watsonville,09/26/2020,mulch,-121.6905329849233,36.93246902452757
Watsonville,09/26/2020,mulch,-121.6902492301807,36.93294928880486
Watsonville,09/26/2020,mulch,-121.6901028313899,36.93333012703017
Watsonville,09/26/2020,mulch,-121.6915988211992,36.93192253014994
Watsonville,09/26/2020,mulch,-121.6912102007652,36.93251295874648
Watsonville,09/26/2020,mulch,-121.6909003413419,36.93294905236163
Watsonville,09/26/2020,mulch,-121.690560037131,36.93344294832322
Watsonville,09/26/2020,mulch,-121.6909355651187,36.93240256250941
Watsonville,09/26/2020,mulch,-121.6922526398329,36.93221989160865
Watsonville,09/26/2020,mulch,-121.6918905470645,36.93278408325132
Watsonville,09/26/2020,mulch,-121.6918680908593,36.93345719555361
Watsonville,09/26/2020,mulch,-121.6929612959381,36.9328361118629
Watsonville,09/26/2020,mulch,-121.6928481338974,36.93351877674208
Watsonville,09/26/2020,mulch,-121.6941253883998,36.93315100637506
Watsonville,09/26/2020,mulch,-121.6828675018541,36.92493787373338
Watsonville,09/26/2020,mulch,-121.6820700862388,36.92506729142234
Watsonville,09/26/2020,mulch,-121.6814274964851,36.92554044181629
Watsonville,09/26/2020,mulch,-121.6809267509505,36.92565537030442
Watsonville,09/26/2020,mulch,-121.6814827578043,36.92656958361992
Watsonville,09/26/2020,mulch,-121.6804584740913,36.92659722189606
Watsonville,09/26/2020,mulch,-121.6809848494125,36.92731305773454
Watsonville,09/26/2020,mulch,-121.6799428743199,36.9273920036132
Watsonville,09/26/2020,mulch,-121.6836287861532,36.92535288031461
Watsonville,09/26/2020,mulch,-121.6833163788345,36.92614403559475
Watsonville,09/26/2020,mulch,-121.6847439831958,36.92559511063473
Watsonville,09/26/2020,mulch,-121.6839425310827,36.92605359230442
Watsonville,09/26/2020,mulch,-121.6838980020533,36.92497938129624
Watsonville,09/26/2020,mulch,-121.6818125616344,36.92448936592015
Watsonville,09/26/2020,mulch,-121.6813353006177,36.92516510723057
Watsonville,09/27/2021,mulch,-121.7850713255482,36.85608015444105
Watsonville,09/27/2021,mulch,-121.7851809869445,36.85618022727601
Watsonville,09/27/2021,mulch,-121.7852314082474,36.85600711184981
Watsonville,09/27/2021,mulch,-121.7856173300365,36.85660779609209
Watsonville,09/27/2021,mulch,-121.7852323240162,36.85627944043382
Watsonville,09/27/2021,mulch,-121.7852882487708,36.85634918332798
Watsonville,09/27/2021,mulch,-121.7854258235745,36.85643179113617
Watsonville,09/27/2021,mulch,-121.7854629225745,36.85650212392598
Watsonville,09/27/2021,mulch,-121.7855993690026,36.85651239357973
Watsonville,09/27/2021,mulch,-121.7854113547927,36.85631605363844
Watsonville,09/27/2021,mulch,-121.7853857960729,36.85618320321631
Watsonville,09/27/2021,mulch,-121.7853743970954,36.85606437688828
Watsonville,09/27/2021,mulch,-121.7855706688691,36.85627744956447
Watsonville,09/27/2021,mulch,-121.7856268717755,36.85638664183736
Watsonville,09/27/2021,mulch,-121.7857812577922,36.85635471065414
Watsonville,09/27/2021,mulch,-121.785666557387,36.85619191686496
Watsonville,09/27/2021,mulch,-121.7858125979457,36.85665711346982
Watsonville,09/27/2021,mulch,-121.785883862646,36.85652893146879
Watsonville,09/27/2021,mulch,-121.78595365129,36.85668078928902
Watsonville,09/27/2021,mulch,-121.7860571286156,36.85649616684057
Watsonville,09/27/2021,mulch,-121.7859676448337,36.85637367024137
Watsonville,09/27/2021,mulch,-121.7861130089543,36.85632481425272
Watsonville,09/27/2021,mulch,-121.7861372649092,36.8568002395664
Watsonville,09/27/2021,mulch,-121.786297074691,36.8566493649617
Watsonville,09/27/2021,mulch,-121.7863246902395,36.85684998097315
Watsonville,09/27/2021,mulch,-121.7865214565985,36.85686347111953
Watsonville,09/27/2021,mulch,-121.7864656866048,36.8567248801161
Watsonville,09/27/2021,mulch,-121.7862061959831,36.85647240638281
Watsonville,09/27/2021,mulch,-121.7864832405398,36.85657050643118
Watsonville,09/27/2021,mulch,-121.7863871005308,36.85644044661041
Watsonville,09/27/2021,mulch,-121.7866919848772,36.8565426065211
Watsonville,09/27/2021,mulch,-121.7852984932546,36.85576058063236
Watsonville,09/27/2021,mulch,-121.7854249194344,36.85581526777574
Watsonville,09/27/2021,mulch,-121.7855400187129,36.85585841030968
Watsonville,09/27/2021,mulch,-121.7856527683484,36.85586131072627
Watsonville,09/27/2021,mulch,-121.7858673081918,36.85594773953206
Watsonville,09/27/2021,mulch,-121.7855337420569,36.85560913221456
Watsonville,09/27/2021,mulch,-121.7857943243546,36.85573060001087
Watsonville,09/27/2021,mulch,-121.7859357559933,36.855795655917
Watsonville,09/27/2021,mulch,-121.7854661011745,36.85540747375738
Watsonville,09/27/2021,mulch,-121.7857034779865,36.85552660354501
Watsonville,09/27/2021,mulch,-121.785985954304,36.85561795375201
Watsonville,09/27/2021,mulch,-121.7858751917566,36.85548642190159
Watsonville,09/27/2021,mulch,-121.7856310934674,36.85530382858352
Watsonville,09/27/2021,mulch,-121.7860707812973,36.85540329593835
Watsonville,09/27/2021,mulch,-121.785717911717,36.85514839267056
Watsonville,09/27/2021,mulch,-121.7860289389727,36.85523875628389
Watsonville,09/27/2021,mulch,-121.785817036777,36.85492745459882
Watsonville,09/27/2021,mulch,-121.7862568703397,36.85523755554159
Watsonville,09/27/2021,mulch,-121.7860584656922,36.85503574171278
Watsonville,09/27/2021,mulch,-121.7859851437142,36.85480504452323
Watsonville,09/27/2021,mulch,-121.7863516738569,36.85502474529422
Watsonville,09/27/2021,mulch,-121.786212406932,36.85485300390666
Watsonville,09/27/2021,mulch,-121.7859765829971,36.85458947883089
Watsonville,09/27/2021,mulch,-121.7863110770989,36.85467737339791
Watsonville,09/27/2021,mulch,-121.7866064041595,36.85467096018184
Watsonville,09/27/2021,mulch,-121.7860701106267,36.85606801827761
Watsonville,09/27/2021,mulch,-121.7862174976138,36.85612944129159
Watsonville,09/27/2021,mulch,-121.7860581230928,36.85431497495205
Watsonville,09/27/2021,mulch,-121.7862403537871,36.85445190749103
Watsonville,09/27/2021,mulch,-121.7862385573916,36.85589242320365
Watsonville,09/27/2021,mulch,-121.78648460056,36.85619411119013
Watsonville,09/27/2021,mulch,-121.7866921582044,36.8563284355467
Watsonville,09/27/2021,mulch,-121.786575440218,36.8560331049313
Watsonville,09/27/2021,mulch,-121.7868683304042,36.85614108065577
Watsonville,09/27/2021,mulch,-121.7864507759168,36.8558021492554
Watsonville,09/27/2021,mulch,-121.7868428791766,36.85589660414665
Watsonville,09/27/2021,mulch,-121.7866585826804,36.85576051610143
Watsonville,09/27/2021,mulch,-121.7863787862193,36.85561693916954
Watsonville,09/27/2021,mulch,-121.7865908208193,36.85556822320096
Watsonville,09/27/2021,mulch,-121.7869565684294,36.85571401680149
Watsonville,09/27/2021,mulch,-121.7868728946493,36.85555296686667
Watsonville,09/27/2021,mulch,-121.786596391139,36.85561081010363
Watsonville,09/27/2021,mulch,-121.7865500541377,36.8553033839758
Watsonville,09/27/2021,mulch,-121.7867400207128,36.85536985834015
Watsonville,09/27/2021,mulch,-121.7870071763076,36.85537858959225
Watsonville,09/27/2021,mulch,-121.7871603597848,36.85552655352125
Watsonville,09/27/2021,mulch,-121.7866806473276,36.85512463928043
Watsonville,09/27/2021,mulch,-121.7869280447646,36.85516772377574
Watsonville,09/27/2021,mulch,-121.7872402041719,36.85522358845866
Watsonville,09/27/2021,mulch,-121.7868300097869,36.85488637153914
Watsonville,09/27/2021,mulch,-121.7871687670776,36.85499686170659
Watsonville,09/27/2021,mulch,-121.7870568053033,36.85477143284812
Watsonville,09/27/2021,mulch,-121.7874379989554,36.85493386317242
Watsonville,09/27/2021,mulch,-121.7928343270154,36.82611622251457
Watsonville,09/27/2021,mulch,-121.7931500799847,36.82624213254094
Watsonville,09/27/2021,mulch,-121.7936543550873,36.82619747626755
Watsonville,09/27/2021,mulch,-121.7942227897194,36.82617410276553
Watsonville,09/27/2021,mulch,-121.7929461181126,36.82552613805353
Watsonville,09/27/2021,mulch,-121.7933622643715,36.82554739754917
Watsonville,09/27/2021,mulch,-121.7940028018914,36.82562505157962
Watsonville,09/27/2021,mulch,-121.7929481234713,36.82500260462469
Watsonville,09/27/2021,mulch,-121.7936577033477,36.82497715328748
Watsonville,09/27/2021,mulch,-121.7932678836682,36.82492488171912
Watsonville,09/27/2021,mulch,-121.7894132129568,36.82336963149766
Watsonville,09/27/2021,mulch,-121.790352089255,36.8234107003668
Watsonville,09/27/2021,mulch,-121.7914069670996,36.82344901675932
Watsonville,09/27/2021,mulch,-121.7922163554393,36.8233970154191
Watsonville,09/27/2021,mulch,-121.7897144192207,36.8229442362043
Watsonville,09/27/2021,mulch,-121.7910111747003,36.82272116109723
Watsonville,09/27/2021,mulch,-121.7902713345423,36.84788853919893
Watsonville,09/27/2021,mulch,-121.7901963654691,36.84758362817791
Watsonville,09/27/2021,mulch,-121.7900439094259,36.84727246495658
Watsonville,09/27/2021,mulch,-121.790597239361,36.84755940841603
Watsonville,09/27/2021,mulch,-121.790919780189,36.84751250017217
Watsonville,09/27/2021,mulch,-121.789391246495,36.84893666630259
Watsonville,09/27/2021,mulch,-121.7893986997268,36.84915716587015
Watsonville,09/27/2021,mulch,-121.7894270789873,36.84949437837193
Watsonville,09/27/2021,mulch,-121.7897586622839,36.84908398282699
Watsonville,09/27/2021,mulch,-121.7897153419596,36.84872540221571
Watsonville,09/27/2021,mulch,-121.7904683797437,36.84885865923983
Watsonville,09/27/2021,mulch,-121.790241696094,36.84843217494456
Watsonville,09/27/2021,mulch,-121.7905445952946,36.84848682791952
Watsonville,09/27/2021,mulch,-121.7909113067535,36.84858830356569
Watsonville,09/27/2021,mulch,-121.7905708658093,36.84814283368969
Watsonville,09/27/2021,mulch,-121.7909143545328,36.84788405075977
Watsonville,09/27/2021,mulch,-121.7910844872356,36.84804764870311
Watsonville,09/27/2021,mulch,-121.7912326922223,36.84819430048037
Watsonville,09/27/2021,mulch,-121.7913960614143,36.84832456874223
Watsonville,09/27/2021,mulch,-121.79137568683,36.84776163481747
Watsonville,09/27/2021,mulch,-121.7915355883896,36.84792996343528
Watsonville,09/27/2021,mulch,-121.7917002671183,36.84808682132115
Watsonville,09/27/2021,mulch,-121.7916738700637,36.8474786359207
Watsonville,09/27/2021,mulch,-121.7918753630712,36.84770080465582
Watsonville,09/27/2021,mulch,-121.7922129414535,36.84779037293565
Watsonville,09/27/2021,mulch,-121.778579134519,36.86291791199979
Watsonville,09/27/2021,mulch,-121.7789735389816,36.86303201014142
Watsonville,09/27/2021,mulch,-121.7785725288905,36.86325022514995
Watsonville,09/27/2021,mulch,-121.7789742829815,36.86337472013651
Watsonville,09/27/2021,mulch,-121.7787477414117,36.86344149269872
Watsonville,09/27/2021,mulch,-121.7766234493129,36.86694967840292
Watsonville,09/27/2021,mulch,-121.7770354048883,36.86691036026114
Watsonville,09/27/2021,mulch,-121.7764935155925,36.86714179232511
Watsonville,09/27/2021,mulch,-121.7773805531462,36.86693723118545
Watsonville,09/27/2021,mulch,-121.7774517617018,36.86642611651234
Watsonville,09/27/2021,mulch,-121.7777165560564,36.86664331012906
Watsonville,09/27/2021,mulch,-121.777947043142,36.8661609618603
Watsonville,09/27/2021,mulch,-121.7773416763108,36.86610004193427
Watsonville,09/27/2021,mulch,-121.7776701757686,36.86596956298365
Watsonville,09/27/2021,mulch,-121.7777007935643,36.86689807165769
Watsonville,09/27/2021,mulch,-121.7776143388333,36.86553090212879
Watsonville,09/27/2021,mulch,-121.7778659912683,36.86566861870586
Watsonville,09/27/2021,mulch,-121.7781666530297,36.86576829772728
Watsonville,09/27/2021,mulch,-121.7779376197618,36.86519739047479
Watsonville,09/27/2021,mulch,-121.7781986365889,36.86530258789315
Watsonville,09/27/2021,mulch,-121.7784470174606,36.86538129585409
Watsonville,09/27/2021,mulch,-121.7780808040967,36.86485713022913
Watsonville,09/27/2021,mulch,-121.7786144124245,36.864994093758
Watsonville,09/27/2021,mulch,-121.7783175555197,36.8644934708876
Watsonville,09/27/2021,mulch,-121.778659361898,36.86452545053348
Watsonville,09/11/2022,mulch,-121.8147074057426,36.92594502778866
Watsonville,09/11/2022,mulch,-121.814947889752,36.92582792575634
Watsonville,09/11/2022,mulch,-121.8147683471187,36.92605803741005
Watsonville,09/11/2022,mulch,-121.8150218721847,36.92608951873203
Watsonville,09/11/2022,mulch,-121.8147165592082,36.92620523560254
Watsonville,09/11/2022,mulch,-121.8147725699528,36.92632358503087
Watsonville,09/11/2022,mulch,-121.8150628928309,36.92626381306253
Watsonville,09/11/2022,mulch,-121.8148289568121,36.9264107049665
Watsonville,09/11/2022,mulch,-121.8151497590699,36.92635454994181
Watsonville,09/11/2022,mulch,-121.8150221448466,36.92660302327149
Watsonville,09/11/2022,mulch,-121.8151659618376,36.92571510288418
Watsonville,09/11/2022,mulch,-121.8153426618661,36.92576149047286
Watsonville,09/11/2022,mulch,-121.8152515584918,36.92592725726949
Watsonville,09/11/2022,mulch,-121.8154452204588,36.92591963248147
Watsonville,09/11/2022,mulch,-121.8153164590264,36.92606608110192
Watsonville,09/11/2022,mulch,-121.8154848718248,36.9260867416455
Watsonville,09/11/2022,mulch,-121.8153370017381,36.92617424067992
Watsonville,09/11/2022,mulch,-121.815571464821,36.92620614701638
Watsonville,09/11/2022,mulch,-121.8154030673673,36.92627532575404
Watsonville,09/11/2022,mulch,-121.8155874713778,36.92632534876878
Watsonville,09/11/2022,mulch,-121.8158737901241,36.92638472446842
Watsonville,09/11/2022,mulch,-121.8160724422121,36.92625007636786
Watsonville,09/11/2022,mulch,-121.8158147254661,36.92621681399594
Watsonville,09/11/2022,mulch,-121.8159825672757,36.92614581246551
Watsonville,09/11/2022,mulch,-121.8158000211517,36.926036165634
Watsonville,09/11/2022,mulch,-121.8160055579367,36.92591672288215
Watsonville,09/11/2022,mulch,-121.8156976774888,36.9258449388371
Watsonville,09/11/2022,mulch,-121.8159274358038,36.92570592690488
Watsonville,09/11/2022,mulch,-121.8155175220941,36.92562024654153
Watsonville,09/11/2022,mulch,-121.8157500952452,36.9255617178407
Watsonville,09/11/2022,mulch,-121.816116326201,36.92536011404614
Watsonville,09/11/2022,mulch,-121.8163590081986,36.92534404874904
Watsonville,09/11/2022,mulch,-121.8163117572891,36.92547627771202
Watsonville,09/11/2022,mulch,-121.8162286308658,36.92557248316069
Watsonville,09/11/2022,mulch,-121.8165485952381,36.92552654577468
Watsonville,09/11/2022,mulch,-121.8163670583958,36.92566080327501
Watsonville,09/11/2022,mulch,-121.8163259295625,36.9258024554035
Watsonville,09/11/2022,mulch,-121.8165455319097,36.92564201295554
Watsonville,09/11/2022,mulch,-121.8164735376336,36.92576180469677
Watsonville,09/11/2022,mulch,-121.816379362883,36.92593658408965
Watsonville,09/11/2022,mulch,-121.8165987656603,36.92582055034226
Watsonville,09/11/2022,mulch,-121.8157904963007,36.92482568617701
Watsonville,09/11/2022,mulch,-121.8160851551258,36.92470411474812
Watsonville,09/11/2022,mulch,-121.8164010818809,36.92466246986108
Watsonville,09/11/2022,mulch,-121.8160012604135,36.92486538961044
Watsonville,09/11/2022,mulch,-121.8162878771938,36.92483033532007
Watsonville,09/11/2022,mulch,-121.8159519706296,36.92503827366274
Watsonville,09/11/2022,mulch,-121.8162325951367,36.9249430884184
Watsonville,09/11/2022,mulch,-121.8160753587781,36.92513456190085
Watsonville,09/11/2022,mulch,-121.8164636833469,36.92495019890369
Watsonville,09/11/2022,mulch,-121.8163682999296,36.9250833152503
Watsonville,09/11/2022,mulch,-121.8130748797909,36.92303019144859
Watsonville,09/11/2022,mulch,-121.8135619882028,36.92304561848935
Watsonville,09/11/2022,mulch,-121.8135139579138,36.9232959062196
Watsonville,09/11/2022,mulch,-121.8138836019214,36.92328692185133
Watsonville,09/11/2022,mulch,-121.8136920964262,36.92351060676096
Watsonville,09/11/2022,mulch,-121.8141472769251,36.92357967980603
Watsonville,09/11/2022,mulch,-121.81393425947,36.92372604604083
Watsonville,09/11/2022,mulch,-121.8143251701707,36.92374479541764
Watsonville,09/11/2022,mulch,-121.8140881295479,36.92393785112908
Watsonville,09/11/2022,mulch,-121.8145242225604,36.9238963747516
Watsonville,09/11/2022,mulch,-121.8142705778274,36.92416543846625
Watsonville,09/11/2022,mulch,-121.8147230697326,36.92418395809315
